x,y
-1.1140813582330875,6.570370164620752
-0.63093083373779,1.4446380752595975
-0.9420601835742449,6.42949129977789
-0.5479958187411378,4.532551884296549
-0.21415031071118876,6.414915421728762
0.8371544863313845,6.553863384709658
-0.32115903870570245,8.215830122238316
-1.5856257067695927,7.706907295242406
1.1400678464951604,7.693143325220593
-0.8370901336150396,7.887340638332477
-0.05872042710462872,5.582757969631892
0.4465365069407115,5.064370174073679
0.1996104184027828,6.745634166356669
1.0941795475214755,6.464161902866045
0.4790031433927589,4.38186752652348
-0.861309579697108,5.809646817616536
2.178562173991662,4.929807066430811
0.19433346333823323,3.292134183079888
-0.14734022662150623,7.5809214827527
0.9639254230555709,5.110398485060179
0.24945094593007222,9.0974165153977
0.3992281929393271,1.7490154596003347
2.492183998600687,3.8864424543132676
-0.27512142825504665,5.065277673381743
-0.3177608940173958,7.2747621952578285
0.1165785120124638,5.79893874520437
1.0715159355810386,5.620945508361503
-1.506534030190399,2.745472414891706
-1.9655558914765052,2.6861172055410574
-0.5871152706201476,5.64500932057981
-1.6339229590592872,2.271788012363283
-0.42483134752563845,3.936244499421343
0.5024996961292902,6.001834658171715
-0.8907488635522636,3.035351455446448
-1.4268265767813424,8.210711924723613
0.06933716171534797,7.44787268847578
0.8625434846151703,1.8571600033233993
-1.6949734385166126,3.1352575136360255
0.8202323983059842,0.4284455110101
0.8173062037383262,3.4348172749037333
0.954085102156628,6.532776953144799
1.2184802148716865,4.172210115450286
2.202013924659616,5.921594487231935
-0.3560920486190552,1.9553313634365117
0.10957158007785811,6.595950509163811
-0.41643843324802554,3.8897815441433004
0.0019768447558107757,5.024339364565811
1.5328733556363119,4.814250997213895
-1.3450144839306688,2.4569029582154323
-0.8610496721655755,2.6938313365204354
1.3771809365045613,6.935588938006852
1.0200365069020898,5.797984315003391
-0.363131646817078,7.100098083106854
0.8544020011207198,5.6493164710050365
0.34121584249203324,5.285981269618433
1.500274609000988,1.547978762666467
0.07450959382677262,4.4592666064776605
1.0256321138725824,4.945231359192512
2.64201191049262,8.906214396545149
0.5980991550474662,6.373913264197355
0.04932816579484362,8.072122363419057
0.7224469852209794,6.195075411789457
-0.3652808582038849,3.5773935461010415
2.387967705524732,5.234248432299703
0.18007103769598148,5.472447292528466
-0.27293332022551287,3.1216888604586366
-0.8356890050200362,4.231225246814158
1.0972201916064384,4.588466012645656
0.8671874128277388,8.211239665130236
-0.4973543714140932,0.8385189492180434
0.5764513451224227,7.411636841432086
-1.5085559682128564,3.1264095300812347
0.18497057507315626,2.255841625460772
0.4527563520766945,7.359884260076928
1.7073298095592229,6.463796138468762
-0.7708188027286894,7.509037404762379
-1.2783526288023244,6.6014038950911536
-0.8954279609250417,9.119690003474805
-1.33656850031492,6.117447673888971
1.336657357758983,4.687045247753683
1.5486392950240366,5.685852754642685
0.3202165779488289,7.486938256691927
1.221294945685148,3.441249349479766
0.13395838058023532,3.696222834937238
-0.09511164770076601,4.3820799708041855
-0.33303761905376167,0.7908344024693355
-0.3103909913775655,5.276156816835094
-1.5478015563090313,1.2277425920979477
0.26425476360733907,5.106118625865238
-0.040333910214043756,6.730579512270499
0.7453607240778758,4.046247078712328
0.0935234964386097,8.354231740373741
-0.16270370156909178,2.0789982011630244
-0.8711930300076307,7.382521363263665
0.07215323682176132,6.350274112813842
0.738237230816162,1.567933503378622
-1.1433389910838607,10.421588598081065
0.08747375368073924,4.872509428992068
0.23304295152948393,3.2450319556887366
-0.7180647836182643,2.185825610431966
-0.5878563049080002,4.559963944680652
0.23061084876621443,4.74518625522008
-1.133421018292623,5.205291057079329
0.34992371524939253,4.40440768755208
-0.8953543736592,6.266450620230187
1.0628536930332164,4.224740334673507
2.3378277453883,1.130071765519058
-0.8607568017018197,4.701277008700718
0.5342078623746747,0.2650446932534436
-0.7267419048820193,5.707541261782779
1.0409541737977894,3.041399539434729
-1.265258409085215,5.326720709831601
0.48058675842771265,7.628149963049209
-0.8729889668893527,3.1025026094639996
-0.20698458909836875,7.122512517024235
-1.031025275147307,4.133220866627694
0.8223504708957536,8.50638960413117
-0.836980354439587,4.2696947736035735
0.5519642593318276,3.3190140289866172
-0.34409802826233293,6.374476900790577
-0.11447237179886294,4.128420540752728
0.14775590740012853,3.317100971741983
-0.7618246716588487,4.044320298592417
0.2103671135408869,4.910786935633997
1.530334564354411,7.684360262489708
-0.7780947858327143,1.1318245090808459
1.1718101432738448,5.046161317900841
1.4980976334877842,6.249807189308086
-0.816154989028044,5.386897149983592
-1.455054605090552,7.619730338867068
0.3019609001717647,4.851309340482952
-0.547407522766873,4.63089711562811
1.8686032191630024,6.184659094026687
0.0348075404998322,5.198627629902699
-0.8021994080351792,4.219182523439058
-1.1471595110117114,6.032288079172759
1.0899049590908303,3.6949434135667096
-0.5711839740841865,3.777645695961346
0.04382879946042826,3.944011956468773
0.9558027451124809,7.706138320332815
-0.4842583519308302,-1.442032711971427
-0.04592882874016064,5.791197669525885
-0.016568409822520076,5.068543628400445
0.6833245115160919,1.6382590815237594
0.5907443355103258,5.619453558272005
-0.22011373125482853,5.951503983663064
0.06364906149651771,6.1792784627148
-0.3717790115234884,-0.3036561260898978
-1.4776124069194447,7.732778823708877
0.2576008573981294,3.5245265906303183
1.8921917608330678,6.373135493506352
-0.8837191406910628,6.482147561364572
-0.773029709602703,3.246605828761414
-0.8707277716437414,6.320919904703101
0.7245917787231225,4.229013518175283
0.4484854541964401,0.8572456413236855
-0.1585376924164567,7.3354838510555584
-0.918019061638965,3.44991007396752
0.0923767916399243,3.2910130745238915
-1.5646221273358043,4.193868263926555
0.14342656685749322,5.544473450654776
0.8715243860879341,4.885459178355795
-1.2511991366336779,6.096133849414341
-1.5325182768296637,2.321021266942682
1.5794378916948595,3.5152272591385305
-0.6117596395045849,4.768005855356932
1.135947845943822,8.79577458531741
-0.1539976651978317,4.7723749231724835
-0.16195481694132746,7.170444527323263
0.43841269949664524,5.0771103375686355
-0.8839988567464406,4.032682725124863
0.13249714349564554,4.506551151771119
-0.38148941482409277,4.663160575942237
-1.3204934434050315,6.207291477921477
0.3374820747263991,7.749222535153109
-0.26330780687791616,5.719361695372642
-0.1570248284447078,7.374155357483511
-1.2101609434141578,3.070420524740629
1.5914003677628041,4.1707389823719385
0.8767141863861161,3.5513949315846665
0.9641558841719786,5.628889181749705
-0.305444702441682,4.282083229641173
-1.7291828895034203,6.459545874068391
1.9529173824895107,3.137996576735117
-0.061097508005868134,5.0860619466425625
-0.7487997960200538,6.373715822024512
0.4168015744831139,0.8693944499187793
1.1671207880032974,9.243262614660406
-0.023050556085466193,4.4336962302402485
1.2785751679393744,0.949920172647654
