x,y
0.03762835121978103,4.054587728594491
1.3680420001500404,3.0624267537521934
0.25349937717021376,4.226478330355865
0.5241731820083981,6.815118818742407
0.4215786215498756,4.6319096648502995
-0.3921993512945079,5.833841765542674
0.32872927270287733,7.734236108719545
0.04218274242850456,6.699608253011721
-0.19180719407282043,2.9474402763092784
-0.5583089792140883,6.395919764694975
0.3993967715747171,7.595339030137977
1.1181701014709549,4.3356014904624285
1.620580095192963,2.3287517206378436
-0.8941476923100862,4.618608834708615
2.1064037936039606,5.876111424424715
0.7929454889806707,6.68481598811845
-0.6270287240187924,4.458507389651909
0.09630216654444212,1.4290230885253834
-1.3773857678849197,2.9471831544575307
-1.121758403535128,6.219841866985323
2.2214250220239466,9.48134937824289
-0.19930094363947892,5.456107175918405
1.0368923843087927,8.125754588600579
0.38880889272603547,3.386089666061356
0.5178097269630993,4.204722402514417
0.8680271391689974,0.8194310898836923
-1.584020635179333,6.2392948719125965
1.818542136991665,3.712750561660883
0.401290007385524,6.698202026166155
-0.00428047318006286,4.495367797996655
0.968006470663751,9.543626010270053
-0.22111879689049452,9.086403292942615
0.7082119702831785,0.8932585352951694
0.33460087296808305,6.682421635913937
1.2110101102218915,4.013403695597994
0.28605370014837395,6.793773111627924
-0.5300202457327365,2.812506756192145
0.8623418658846815,8.382467772887987
0.22938547557476957,7.561384598194703
-1.32099724625092,2.6724954202260496
0.6976562925170627,5.137378758264865
-0.03744376591809451,5.824792118509568
0.8457566364533697,6.9386365658670375
-0.35505265661942353,5.476103755191076
-0.7063835620211405,7.072744373560145
1.6801242979890694,5.358468010781496
1.3431479827782506,6.723544570150734
0.49342041350794374,2.764269731291527
0.9377670876686826,5.448016905563276
1.3104146665346126,7.80024526076911
0.48981029978985846,8.322174623013995
-0.7085062884022124,5.84607926989134
0.7994693181158081,5.301729742264706
1.5022216812083413,8.236068605236476
1.0931813821418062,5.298143248525967
0.5593038368868866,7.789054310878606
1.0652910448865054,5.286713353730256
0.2767550698789698,5.5799971465057725
1.5441752153225559,3.290563253672778
1.8471805804898176,3.001434885605994
-0.7961825527170356,7.456258915599644
1.615934421534126,8.945638150883715
2.7372843848015553,5.71142503906679
1.0255883354395128,5.167616986477823
1.4837572938101564,7.545283155067828
-0.14709653142991275,6.174729998295598
-0.003706837196728152,0.7033548287456313
0.29049038494109375,7.487344688923924
0.09755068375537224,2.8261914735833757
-0.811823905784878,5.47655933277441
0.32733861914174356,4.617027170369292
1.336383050424911,4.218682847725327
-0.7985237838402608,5.593875102509613
0.6791318883768473,7.287255074991194
0.648450607601446,5.562642226022141
0.19868423789867595,8.319789520107259
0.996525441311453,8.568001756361515
0.9026592511977565,8.549741942518907
0.1275671530171959,5.388305174374847
1.5608906193969025,4.543564262121796
1.060610426877269,5.432604951590595
2.073475117605298,7.75064434489132
0.4335714104455162,7.630726883677854
0.17823547833750025,0.30958464324938006
0.2915339472012771,6.111698547916737
1.678316877433109,0.7639751009459541
0.3513029667811592,5.46186348246534
0.4123562118826228,4.44199263894275
2.4609731230985723,3.8261603429887616
-0.8444786055586351,7.198511278300616
0.8568201269780051,4.205427813192165
0.43854425248729906,5.4809907036432035
0.24939104276560514,3.6352642959477732
-0.4533626292091374,5.647443781369848
-0.1639193999806624,7.419460825836534
0.09190930287128796,3.74424662503845
0.995740512548837,6.779873027664509
1.3524411125939317,5.612972488417788
-1.2788094839151622,5.594639476088011
-0.7015649558717587,4.799184299056053
1.0478888611782082,7.046814425417228
1.1322591933967947,6.841835618875847
-0.9636597958906938,5.233130327562114
1.3742887070677532,5.9053565795617775
0.48602860633445194,6.98595232244218
1.247071903281563,6.583038433775273
-0.3517371057758172,4.886726651892505
-0.8900237215730304,7.831415682204893
0.19134634327688416,7.228275637291697
0.23572439715014037,9.7224780376011
0.17982207825826796,2.3608611578255982
0.10980269562193096,6.903971278632311
2.1928892148605446,7.804179100500193
-1.1998065234745101,7.510334223185714
-0.34487405064785104,4.994573886237498
0.08141630129525768,2.773686804369249
0.5239850654109066,8.579309221668328
1.211013899267634,4.536511779236818
1.36536188427597,4.909110228035867
1.5765236114465515,9.633097588968923
0.9814542838119252,2.9537715995495497
-1.2300208284728444,7.137775920570416
-1.1643678696445732,3.9924246900579092
1.647289972169712,3.948534353292073
1.5826265176805663,5.835305457448739
1.1360210729449656,6.852749597856512
-0.32026985442039113,7.400401410450186
0.1774785465589011,7.662946341060529
0.10113554851911599,4.086824801558347
-0.5247313270014613,3.2129461189957835
0.7590486339319253,4.814712205345542
2.6554696479616346,6.1949573160968585
0.004372844891301797,5.088723715377916
1.7967742997624443,-1.7630776278491869
-0.385339715971146,1.8456403510276456
-1.0366631052851007,5.019053790739241
1.4874957424612907,7.210401705839119
0.28118589043219566,3.6907065841609557
1.771248756111366,6.966142289930131
1.9708934531963769,2.507792675048905
0.22159203566383923,6.011137042585482
1.8430162368232839,6.025704085346831
-0.3760548875745193,6.437477896693319
-0.39179913181056514,3.483437049810867
1.5722744292499815,2.4047338844010038
-1.047807316456467,6.952103849433623
0.4984411297721549,2.447682576503581
1.749653443908454,3.958180611018806
1.8167905146136585,8.283365250319942
0.06733220065067108,5.839777896433259
